Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
2014120183513,1,1,3,2,50,8,3,10,9,0,0,0,0,1
2014120183533,1,1,1,2,35,6,3,0,0,0,0,0,9,3
2014120183553,2,1,1,1,17,4,3,0,0,0,0,0,1,1
2014120183585,1,1,1,1,17,4,3,0,0,0,0,0,2,2
2014120183749,1,1,3,1,9,2,3,5,1,0,0,0,0,1
2014120184089,1,1,1,1,23,5,2,0,0,0,0,0,9,3
2014120184200,1,1,1,1,59,9,2,0,0,0,0,0,5,1
2014120184605,1,1,1,2,35,6,3,0,0,0,0,0,9,1
2014120184605,2,2,1,1,53,8,3,0,0,0,0,0,11,1
2014120184930,1,1,3,1,55,8,3,5,4,0,0,0,0,3
2014120185422,2,1,1,1,42,7,2,0,0,0,0,0,1,2
2014120185637,1,1,1,1,79,11,3,0,0,0,0,0,9,1
2014120185637,2,2,1,1,53,8,2,0,0,0,0,0,5,1
2014120185710,2,1,2,2,11,3,3,0,0,2,0,0,9,1
2014120185710,2,2,2,2,7,2,3,0,0,2,0,0,9,1
2014120185770,1,1,1,1,54,8,3,0,0,0,0,0,1,3
2014120185776,1,1,1,1,44,7,3,0,0,0,0,0,20,1
2014120186055,1,1,2,1,70,10,3,0,0,0,4,0,11,3
2014120186055,1,2,2,2,75,10,3,0,0,0,4,0,11,3
2014120186055,1,3,2,1,7,2,3,0,0,0,4,0,11,3
2014120186254,2,1,1,1,37,7,3,0,0,0,0,0,1,1
2014120186284,1,1,1,2,26,6,3,0,0,0,0,0,9,2
2014120186489,1,1,2,2,15,3,2,0,0,2,0,0,9,1
2014120186525,2,1,2,2,30,6,3,0,0,1,0,0,9,3
2014120186922,1,1,1,1,68,10,1,0,0,0,0,0,5,2
2014120186922,3,2,2,1,7,2,3,0,0,2,0,0,9,3
2014120186922,3,3,2,1,5,1,3,0,0,2,0,0,9,3
2014120186922,3,4,2,1,8,2,3,0,0,2,0,0,9,3
2014120186922,3,5,1,1,46,8,3,0,0,0,0,0,9,3
2014120186960,1,1,1,1,21,5,3,0,0,0,0,0,9,3
2014120186960,2,2,1,1,44,7,3,0,0,0,0,0,9,3
2014120186993,2,1,1,2,47,8,3,0,0,0,0,0,9,1
2014120187061,1,1,1,2,46,8,3,0,0,0,0,0,9,1
2014120187152,1,1,1,1,53,8,3,0,0,0,0,0,9,3
2014120187224,1,1,1,2,27,6,3,0,0,0,0,0,9,2
2014120187325,1,2,1,2,32,6,3,0,0,0,0,0,9,-1
2014120187325,2,1,1,2,29,6,3,0,0,0,0,0,9,3
2014120187418,1,1,1,2,19,4,3,0,0,0,0,0,9,1
2014120187418,1,2,2,2,19,4,3,0,0,1,0,0,9,1
2014120187680,1,1,3,2,66,10,2,6,9,0,0,0,0,-1
2014120188033,2,1,1,1,33,6,3,0,0,0,0,0,1,2
2014120188188,1,1,3,1,44,7,3,6,9,0,0,0,0,1
2014120188334,1,1,1,2,45,7,3,0,0,0,0,0,9,1
2014120188334,2,2,1,1,21,5,2,0,0,0,0,0,3,1
2014120188736,1,1,1,1,64,9,3,0,0,0,0,0,1,1
2014120188808,1,1,1,1,24,5,3,0,0,0,0,0,9,2
2014120188808,2,2,1,2,18,4,3,0,0,0,0,0,9,2
2014120188825,1,1,1,1,24,5,2,0,0,0,0,0,9,1
2014120188825,1,2,2,1,23,5,3,0,0,1,0,0,9,1
2014120188850,1,1,1,2,29,6,3,0,0,0,0,0,1,1
2014120189095,1,1,1,1,13,3,2,0,0,0,0,0,1,1
2014120189454,1,1,1,1,24,5,3,0,0,0,0,0,9,-1
2014120189454,2,2,1,1,66,10,2,0,0,0,0,0,9,3
2014120189454,2,3,2,2,60,9,2,0,0,1,0,0,9,3
2014120189454,2,4,2,1,75,10,2,0,0,2,0,0,9,3
2014120189454,2,5,2,1,75,10,2,0,0,2,0,0,9,3
2014120189590,1,2,2,2,35,6,3,0,0,1,0,0,9,1
2014120189590,2,1,2,2,86,11,3,0,0,2,0,0,9,1
2014120189694,2,1,1,2,60,9,2,0,0,0,0,0,1,1
2014120189957,1,1,1,1,48,8,3,0,0,0,0,0,2,3
2014120189957,2,2,1,1,54,8,3,0,0,0,0,0,1,1
2014120190074,2,1,1,2,18,4,3,0,0,0,0,0,1,1
2014120190198,1,1,1,1,27,6,3,0,0,0,0,0,9,1
2014120190212,1,1,1,1,60,9,3,0,0,0,0,0,9,2
2014120190212,2,2,1,1,39,7,3,0,0,0,0,0,21,-1
2014120190374,1,1,1,2,31,6,3,0,0,0,0,0,1,1
2014120190603,1,1,3,2,51,8,3,6,9,0,0,0,0,1
2014120190610,2,1,1,1,32,6,3,0,0,0,0,0,1,-1
2014120190780,2,1,1,1,21,5,3,0,0,0,0,0,1,3
2014120190804,2,1,1,2,79,11,2,0,0,0,0,0,9,3
2014120190846,1,1,1,1,43,7,3,0,0,0,0,0,9,1
2014120190846,2,2,1,1,52,8,3,0,0,0,0,0,9,1
2014120190846,2,3,2,2,41,7,3,0,0,1,0,0,9,1
2014120190850,2,1,1,1,46,8,3,0,0,0,0,0,1,1
2014120190967,1,1,1,2,59,9,3,0,0,0,0,0,1,1
2014120191330,1,1,3,2,9,2,3,5,3,0,0,0,0,2
2014120191366,1,1,3,1,39,7,3,5,3,0,0,0,0,1
2014120191552,2,1,1,2,19,4,2,0,0,0,0,0,9,3
2014120191567,1,1,1,1,85,11,3,0,0,0,0,0,9,1
2014120191567,1,2,2,2,84,11,3,0,0,1,0,0,9,1
2014120191567,2,3,1,1,55,8,3,0,0,0,0,0,19,1
2014120191741,1,1,1,1,23,5,3,0,0,0,0,0,9,3
2014120191835,2,1,1,1,12,3,3,0,0,0,0,0,1,1
2014120192300,2,1,1,1,73,10,3,0,0,0,0,0,9,1
2014120192300,2,2,2,2,46,8,3,0,0,1,0,0,9,3
2014120192300,2,3,2,1,19,4,3,0,0,2,0,0,9,3
2014120192386,2,1,1,2,16,4,3,0,0,0,0,0,2,2
2014120192571,1,1,1,1,53,8,1,0,0,0,0,0,9,1
2014120192593,2,1,1,1,41,7,3,0,0,0,0,0,3,1
2014120192750,1,1,1,2,84,11,3,0,0,0,0,0,9,3
2014120192797,1,1,3,1,53,8,2,9,9,0,0,0,0,1
2014120192842,1,1,2,2,80,11,3,0,0,0,1,0,11,1
2014120192982,2,1,1,2,43,7,3,0,0,0,0,0,9,2
2014120193010,1,1,1,1,56,9,3,0,0,0,0,0,1,1
2014120193196,1,1,3,1,21,5,2,9,8,0,0,0,0,3
2014120193285,1,1,1,1,28,6,3,0,0,0,0,0,3,1
2014120193459,1,1,1,1,41,7,2,0,0,0,0,0,1,1
2014120193616,1,1,1,1,51,8,3,0,0,0,0,0,3,1
2014120193925,1,1,2,2,77,11,3,0,0,1,0,0,9,2
2014120193925,1,3,1,1,81,11,3,0,0,0,0,0,9,2
2014120193925,2,2,1,1,72,10,3,0,0,0,0,0,9,1
2014120193975,1,1,1,1,57,9,3,0,0,0,0,0,9,2
2014120193975,1,2,2,1,56,9,3,0,0,1,0,0,9,2
2014120194035,1,1,1,2,16,4,2,0,0,0,0,0,2,3
2014120194102,2,1,1,1,25,5,2,0,0,0,0,0,9,-1
2014120194156,1,1,3,2,51,8,3,1,1,0,0,0,0,1
2014120194353,1,1,1,1,39,7,2,0,0,0,0,0,1,2
2014120194374,1,1,1,1,37,7,3,0,0,0,0,0,9,1
2014120194374,2,2,1,1,22,5,3,0,0,0,0,0,3,2
2014120194564,1,1,3,2,45,7,3,4,1,0,0,0,0,1
2014120194750,1,1,1,2,59,9,3,0,0,0,0,0,9,1
2014120194750,2,2,1,1,44,7,3,0,0,0,0,0,9,3
2014120194750,3,3,1,1,24,5,3,0,0,0,0,0,9,3
2014120194810,1,1,2,2,17,4,3,0,0,1,0,0,9,2
2014120195338,2,1,1,1,18,4,3,0,0,0,0,0,3,2
2014120195344,1,1,1,1,58,9,3,0,0,0,0,0,4,1
2014120195368,1,1,1,1,14,3,3,0,0,0,0,0,1,1
2014120195610,2,1,1,1,33,6,3,0,0,0,0,0,1,1
2014120195623,2,1,1,1,20,4,2,0,0,0,0,0,3,2
2014120195966,2,1,1,1,50,8,3,0,0,0,0,0,19,1
2014120196309,2,1,1,1,28,6,3,0,0,0,0,0,19,1
2014120196354,1,1,1,1,18,4,3,0,0,0,0,0,19,3
2014120196435,2,1,1,2,37,7,3,0,0,0,0,0,9,3
2014120196442,2,1,1,1,51,8,3,0,0,0,0,0,1,1
2014120196668,2,1,1,2,43,7,3,0,0,0,0,0,9,2
2014120196926,1,1,3,1,26,6,3,8,3,0,0,0,0,2
2014120197099,1,1,1,1,51,8,3,0,0,0,0,0,9,3
2014120197099,2,2,1,2,43,7,3,0,0,0,0,0,9,1
2014120197178,1,1,3,1,75,10,3,5,3,0,0,0,0,1
2014120197245,2,1,1,1,42,7,3,0,0,0,0,0,9,1
2014120197258,1,1,1,1,20,4,3,0,0,0,0,0,9,1
2014120197292,2,1,1,1,17,4,3,0,0,0,0,0,1,1
2014120197345,1,1,1,1,21,5,3,0,0,0,0,0,2,1
2014120197850,1,1,1,2,18,4,3,0,0,0,0,0,9,1
2014120197850,1,2,2,2,16,4,3,0,0,1,0,0,9,1
2014120197998,1,1,2,1,22,5,3,0,0,0,0,0,19,1
2014120198251,2,1,1,1,55,8,3,0,0,0,0,0,1,1
2014120198355,2,1,1,2,22,5,3,0,0,0,0,0,3,-1
2014120198460,1,1,1,2,26,6,3,0,0,0,0,0,9,1
2014120198503,1,1,3,1,14,3,3,5,3,0,0,0,0,2
2014120198653,1,1,2,1,21,5,3,0,0,2,0,0,9,1
2014120198660,1,1,1,1,28,6,2,0,0,0,0,0,9,3
2014120198660,2,2,1,1,40,7,3,0,0,0,0,0,9,2
2014120198660,2,3,2,2,49,8,2,0,0,1,0,0,9,2
2014120198795,2,1,1,1,42,7,3,0,0,0,0,0,9,3
2014120199005,1,1,1,1,77,11,3,0,0,0,0,0,9,2
2014120199070,3,1,1,1,81,11,3,0,0,0,0,0,9,3
2014120199184,1,1,1,1,51,8,3,0,0,0,0,0,9,3
2014120199184,2,2,1,1,46,8,3,0,0,0,0,0,9,1
2014120199314,1,1,1,1,88,11,2,0,0,0,0,0,9,3
2014120199380,2,1,1,1,16,4,3,0,0,0,0,0,1,2
2014120199681,1,1,3,1,28,6,3,5,3,0,0,0,0,1
2014120199785,2,1,1,1,68,10,3,0,0,0,0,0,9,2
2014120199785,2,2,2,2,68,10,3,0,0,1,0,0,9,2
2014120199792,2,1,1,2,56,9,3,0,0,0,0,0,9,1
2014120199930,2,1,1,2,46,8,3,0,0,0,0,0,9,3
2014120200037,1,1,1,2,54,8,3,0,0,0,0,0,2,1
2014120200288,1,1,3,2,9,2,3,1,1,0,0,0,0,1
2014120200375,2,1,1,1,26,6,3,0,0,0,0,0,3,1
2014120200396,1,1,1,1,27,6,3,0,0,0,0,0,19,1
2014120200396,1,2,2,1,29,6,3,0,0,0,0,0,19,1
2014120201136,1,1,2,2,18,4,2,0,0,1,0,0,9,3
2014120201279,2,1,1,2,33,6,3,0,0,0,0,0,9,2
2014120201423,1,1,1,1,41,7,3,0,0,0,0,0,19,1
2014120201666,2,1,1,1,22,5,2,0,0,0,0,0,1,1
2014120201902,1,1,1,1,19,4,2,0,0,0,0,0,9,3
2014120201902,1,2,2,2,19,4,2,0,0,1,0,0,9,3
2014120201963,1,1,1,1,23,5,3,0,0,0,0,0,9,1
2014120201968,1,1,1,2,17,4,3,0,0,0,0,0,9,1
2014120201968,1,2,2,2,17,4,3,0,0,1,0,0,9,1
2014120202036,1,1,3,2,61,9,3,5,3,0,0,0,0,1
2014120202126,1,1,1,1,44,7,3,0,0,0,0,0,21,1
2014120202148,2,1,1,2,42,7,3,0,0,0,0,0,1,1
2014120202177,1,1,1,1,52,8,3,0,0,0,0,0,5,1
2014120202208,2,1,1,1,37,7,3,0,0,0,0,0,9,3
2014120202208,2,2,2,2,35,6,3,0,0,1,0,0,9,3
2014120202333,1,1,1,1,42,7,3,0,0,0,0,0,9,1
2014120202333,2,2,1,1,67,10,3,0,0,0,0,0,9,1
2014120202346,1,1,3,2,45,7,3,8,1,0,0,0,0,3
2014120202434,1,1,1,1,42,7,3,0,0,0,0,0,9,3
2014120202440,1,1,1,1,30,6,3,0,0,0,0,0,9,1
2014120202502,1,1,1,1,34,6,3,0,0,0,0,0,3,1
2014120202543,1,1,1,1,21,5,3,0,0,0,0,0,9,2
2014120202543,1,2,2,2,19,4,3,0,0,1,0,0,9,2
2014120202543,1,3,2,1,20,4,3,0,0,2,0,0,9,-1
2014120202620,1,1,3,2,52,8,3,9,9,0,0,0,0,1
2014120202621,1,1,1,1,29,6,3,0,0,0,0,0,9,3
2014120202621,1,2,2,1,29,6,3,0,0,1,0,0,9,1
2014120202650,2,1,1,2,30,6,3,0,0,0,0,0,9,1
2014120202681,1,1,1,2,55,8,2,0,0,0,0,0,1,1
2014120202912,2,1,1,1,42,7,3,0,0,0,0,0,9,1
2014120202980,1,1,1,2,19,4,3,0,0,0,0,0,9,1
2014120203110,1,1,1,1,56,9,3,0,0,0,0,0,21,1
2014120203110,2,2,1,1,30,6,3,0,0,0,0,0,9,1
2014120203110,2,3,2,2,27,6,3,0,0,1,0,0,9,1
2014120203384,2,1,1,1,64,9,2,0,0,0,0,0,1,2
2014120203384,3,2,1,2,61,9,3,0,0,0,0,0,1,2
2014120203484,1,1,1,1,11,3,3,0,0,0,0,0,1,1
2014120203489,2,1,1,2,49,8,3,0,0,0,0,0,9,3
2014120203539,2,1,1,1,60,9,3,0,0,0,0,0,9,1
2014120203561,1,1,3,1,15,3,3,1,3,0,0,0,0,-1
2014120203807,2,1,1,2,71,10,3,0,0,0,0,0,22,1
2014120204322,1,1,3,2,29,6,3,5,1,0,0,0,0,1
2014120204346,2,1,1,2,19,4,3,0,0,0,0,0,9,1
2014120204565,1,1,1,1,25,5,3,0,0,0,0,0,9,1
2014120204723,2,1,1,1,59,9,3,0,0,0,0,0,9,3
2014120205035,1,1,3,2,17,4,3,10,1,0,0,0,0,1
2014120205152,2,1,1,1,17,4,3,0,0,0,0,0,1,3
2014120205223,2,1,1,2,48,8,3,0,0,0,0,0,9,1
2014120205283,1,1,1,2,26,6,3,0,0,0,0,0,9,2
2014120205340,2,1,1,2,39,7,3,0,0,0,0,0,1,1
2014120205627,1,1,3,2,16,4,3,5,3,0,0,0,0,1
2014120205653,2,1,1,2,40,7,3,0,0,0,0,0,2,1
2014120205799,1,1,3,1,89,11,2,5,1,0,0,0,0,3
2014120205812,1,1,3,1,12,3,2,5,3,0,0,0,0,3
2014120205903,2,1,2,2,15,3,3,0,0,1,0,0,9,1
2014120205950,1,1,2,2,41,7,3,0,0,1,0,0,9,2
2014120206042,1,1,1,1,42,7,1,0,0,0,0,0,9,3
2014120206159,1,1,1,1,17,4,3,0,0,0,0,0,3,1
2014120206265,1,1,1,1,29,6,3,0,0,0,0,0,9,3
2014120206417,1,1,1,1,22,5,3,0,0,0,0,0,9,1
2014120206554,1,1,3,1,7,2,3,5,2,0,0,0,0,1
2014120206973,1,1,1,1,71,10,3,0,0,0,0,0,5,2
2014120206973,1,2,2,2,53,8,2,0,0,0,0,0,5,2
2014120207315,1,1,3,1,28,6,3,9,5,0,0,0,0,1
2014120207428,2,1,1,1,47,8,3,0,0,0,0,0,5,2
2014120207429,1,1,1,1,20,4,3,0,0,0,0,0,9,3
2014120207447,2,1,1,1,32,6,3,0,0,0,0,0,9,1
2014120207491,2,1,1,2,32,6,3,0,0,0,0,0,9,1
2014120207762,1,1,1,2,48,8,3,0,0,0,0,0,9,1
2014120207762,2,2,1,2,55,8,3,0,0,0,0,0,9,1
2014120207902,1,1,3,1,17,4,3,5,3,0,0,0,0,2
2014120207962,1,1,2,1,20,4,3,0,0,1,0,0,9,1
2014120208039,2,1,1,1,21,5,2,0,0,0,0,0,3,1
2014120208233,1,1,3,1,19,4,3,3,1,0,0,0,0,3
2014120208233,1,2,2,2,74,10,3,0,0,0,4,0,11,2
2014120208276,2,1,1,1,16,4,3,0,0,0,0,0,2,1
2014120208283,2,1,1,2,76,11,3,0,0,0,0,0,9,3
2014120208346,1,1,1,1,50,8,3,0,0,0,0,0,90,-1
2014120208372,1,1,3,1,16,4,2,5,1,0,0,0,0,1
2014120208389,1,1,2,2,16,4,3,0,0,2,0,0,9,2
2014120208404,1,1,1,2,47,8,3,0,0,0,0,0,9,1
2014120208404,3,2,1,2,56,9,3,0,0,0,0,0,9,1
2014120208426,1,1,3,2,19,4,3,5,3,0,0,0,0,1
2014120208490,2,1,1,2,65,9,3,0,0,0,0,0,1,3
2014120208531,1,1,1,2,23,5,3,0,0,0,0,0,9,1
2014120208683,1,1,1,1,17,4,3,0,0,0,0,0,2,1
2014120208701,2,1,2,1,3,1,3,0,0,2,0,0,9,1
2014120208722,1,1,3,2,78,11,2,10,9,0,0,0,0,3
2014120208891,1,1,1,2,78,11,3,0,0,0,0,0,9,2
2014120208933,1,1,1,1,93,11,3,0,0,0,0,0,9,3
2014120208966,2,1,1,1,28,6,3,0,0,0,0,0,3,1
2014120208993,2,1,1,1,42,7,3,0,0,0,0,0,20,1
2014120209050,1,1,1,1,22,5,2,0,0,0,0,0,9,2
2014120209050,2,2,1,2,41,7,3,0,0,0,0,0,9,3
2014120209323,2,1,1,2,18,4,3,0,0,0,0,0,1,1
2014120209546,1,1,1,2,77,11,3,0,0,0,0,0,9,3
2014120209728,1,1,1,1,24,5,3,0,0,0,0,0,9,1
2014120209728,2,2,1,2,17,4,3,0,0,0,0,0,9,-1
2014120210181,1,1,1,1,26,6,2,0,0,0,0,0,9,1
2014120210181,2,2,2,2,7,2,3,0,0,2,0,0,9,3
2014120210210,1,1,1,1,24,5,1,0,0,0,0,0,3,2
2014120210237,1,1,3,2,81,11,3,5,3,0,0,0,0,2
2014120210265,1,1,3,2,12,3,2,1,1,0,0,0,0,1
2014120210265,1,2,3,1,15,3,2,1,1,0,0,0,0,1
2014120210281,1,2,2,2,57,9,3,0,0,1,0,0,9,1
2014120210281,2,1,1,2,54,8,2,0,0,0,0,0,9,1
2014120210284,2,1,1,1,51,8,2,0,0,0,0,0,1,1
2014120210351,1,1,1,2,22,5,3,0,0,0,0,0,9,1
2014120210366,2,1,1,1,29,6,3,0,0,0,0,0,1,1
2014120210596,1,1,3,1,22,5,3,6,9,0,0,0,0,1
2014120210626,2,1,1,1,71,10,3,0,0,0,0,0,9,2
2014120210633,1,1,1,2,42,7,3,0,0,0,0,0,9,1
2014120210633,1,2,2,2,10,2,3,0,0,1,0,0,9,1
2014120210680,1,1,1,2,24,5,3,0,0,0,0,0,1,1
2014120210742,1,1,1,1,21,5,3,0,0,0,0,0,9,2
2014120211189,1,1,1,1,26,6,1,0,0,0,0,0,9,1
2014120211189,1,2,2,2,22,5,2,0,0,2,0,0,9,1
2014120211189,1,3,2,1,29,6,3,0,0,1,0,0,9,3
2014120211189,1,4,2,2,18,4,2,0,0,2,0,0,9,1
2014120211226,1,1,1,1,21,5,3,0,0,0,0,0,9,1
2014120211226,1,2,2,1,22,5,2,0,0,2,0,0,9,1
2014120211323,1,1,3,1,30,6,3,5,1,0,0,0,0,1
2014120211348,1,1,1,2,68,10,3,0,0,0,0,0,9,2
2014120211348,2,2,1,1,19,4,3,0,0,0,0,0,9,2
2014120211402,1,1,1,1,64,9,1,0,0,0,0,0,9,1
2014120211628,1,1,3,2,20,4,3,10,9,0,0,0,0,1
2014120211759,2,1,1,2,45,7,3,0,0,0,0,0,1,1
2014120211780,2,1,1,2,84,11,2,0,0,0,0,0,1,1
2014120211827,1,1,2,2,18,4,3,0,0,2,0,0,9,2
2014120211898,1,1,1,1,18,4,3,0,0,0,0,0,2,3
2014120211955,1,1,1,2,41,7,3,0,0,0,0,0,9,1
2014120212065,1,1,3,2,51,8,3,5,1,0,0,0,0,1
2014120212065,1,2,3,2,13,3,2,5,1,0,0,0,0,1
2014120212100,2,1,1,2,69,10,3,0,0,0,0,0,1,1
2014120212160,2,1,1,1,42,7,3,0,0,0,0,0,1,2
2014120212303,1,1,1,1,40,7,3,0,0,0,0,0,9,2
2014120212383,1,1,1,1,78,11,2,0,0,0,0,0,9,3
2014120212760,2,1,1,2,57,9,3,0,0,0,0,0,9,1
2014120212951,1,1,1,1,29,6,3,0,0,0,0,0,9,1
2014120212974,1,1,3,2,48,8,3,5,2,0,0,0,0,1
2014120213202,1,1,1,2,42,7,3,0,0,0,0,0,9,1
2014120213202,1,3,2,1,20,4,3,0,0,1,0,0,9,1
2014120213202,1,4,2,1,25,5,3,0,0,1,0,0,9,1
2014120213202,2,2,1,1,38,7,3,0,0,0,0,0,9,1
2014120213202,2,5,2,1,24,5,3,0,0,1,0,0,9,1
2014120213202,2,6,2,1,21,5,3,0,0,2,0,0,9,1
2014120213202,2,7,2,1,24,5,3,0,0,2,0,0,9,1
2014120213741,2,1,1,1,74,10,3,0,0,0,0,0,1,1
2014120213749,1,1,1,2,49,8,3,0,0,0,0,0,9,1
2014120213873,2,1,1,1,24,5,3,0,0,0,0,0,1,1
2014120214105,1,1,1,1,48,8,2,0,0,0,0,0,20,1
2014120214105,1,2,2,1,45,7,2,0,0,0,0,0,20,1
2014120214198,2,1,1,2,67,10,3,0,0,0,0,0,9,2
2014120214350,1,1,1,1,46,8,3,0,0,0,0,0,9,1
2014120214354,1,1,1,1,73,10,3,0,0,0,0,0,9,2
2014120214410,2,1,1,1,78,11,3,0,0,0,0,0,1,1
2014120214433,1,1,3,2,65,9,3,4,1,0,0,0,0,2
2014120214509,1,1,1,1,31,6,3,0,0,0,0,0,9,1
2014120214509,1,2,2,2,31,6,3,0,0,1,0,0,9,1
2014120214509,3,3,2,2,31,6,3,0,0,1,0,0,9,2
2014120214511,2,1,1,1,23,5,3,0,0,0,0,0,9,2
2014120214527,2,1,1,2,40,7,3,0,0,0,0,0,9,2
2014120214621,1,1,1,1,38,7,3,0,0,0,0,0,9,1
2014120214621,2,2,1,2,31,6,3,0,0,0,0,0,9,1
2014120214621,2,3,2,1,12,3,3,0,0,1,0,0,9,1
2014120214653,1,1,1,1,25,5,3,0,0,0,0,0,9,1
2014120214655,1,1,1,2,72,10,3,0,0,0,0,0,9,3
2014120214655,2,2,1,1,49,8,3,0,0,0,0,0,19,2
2014120214671,2,1,1,1,35,6,3,0,0,0,0,0,9,3
2014120214710,1,1,3,2,14,3,2,1,3,0,0,0,0,2
2014120214913,1,1,1,2,23,5,2,0,0,0,0,0,9,2
2014120215035,1,1,2,1,44,7,3,0,0,1,0,0,9,3
2014120215045,1,1,1,1,54,8,2,0,0,0,0,0,9,1
2014120215045,2,2,1,1,47,8,3,0,0,0,0,0,9,1
2014120215073,3,1,1,1,39,7,3,0,0,0,0,0,9,1
2014120215085,2,1,2,2,43,7,3,0,0,1,0,0,9,-1
2014120215086,1,1,1,2,29,6,3,0,0,0,0,0,9,1
2014120215086,2,2,1,2,20,4,3,0,0,0,0,0,9,1
2014120215105,1,1,1,1,18,4,3,0,0,0,0,0,9,3
2014120215125,1,1,1,1,62,9,3,0,0,0,0,0,9,3
2014120215125,1,2,2,2,62,9,3,0,0,1,0,0,9,1
2014120215150,2,1,1,1,43,7,3,0,0,0,0,0,1,3
2014120215162,1,1,1,1,80,11,3,0,0,0,0,0,9,1
2014120215162,1,2,2,2,77,11,3,0,0,1,0,0,9,1
2014120215196,1,1,1,1,76,11,3,0,0,0,0,0,5,1
2014120215215,1,1,1,1,26,6,3,0,0,0,0,0,9,1
2014120215215,1,5,2,2,49,8,3,0,0,2,0,0,9,1
2014120215215,1,6,2,2,52,8,3,0,0,2,0,0,9,1
2014120215215,1,7,2,2,49,8,3,0,0,2,0,0,9,1
2014120215215,2,2,1,1,43,7,3,0,0,0,0,0,9,3
2014120215215,2,3,2,2,42,7,3,0,0,1,0,0,9,3
2014120215215,2,4,2,2,8,2,3,0,0,2,0,0,9,3
2014120215246,1,1,3,2,75,10,3,1,9,0,0,0,0,1
2014120215287,2,1,1,2,58,9,3,0,0,0,0,0,9,3
2014120215341,1,1,2,2,74,10,3,0,0,0,3,0,11,1
2014120215857,2,1,1,1,37,7,3,0,0,0,0,0,19,2
2014120216243,1,1,3,2,10,2,3,1,3,0,0,0,0,2
2014120216318,1,1,3,2,71,10,2,5,1,0,0,0,0,3
2014120216343,1,1,3,1,80,11,3,8,3,0,0,0,0,2
2014120216367,1,1,1,1,41,7,3,0,0,0,0,0,9,3
2014120216526,1,1,1,1,24,5,3,0,0,0,0,0,9,1
2014120216561,1,1,2,2,21,5,3,0,0,1,0,0,9,1
2014120216735,1,1,3,1,50,8,1,5,2,0,0,0,0,3
2014120216912,2,1,1,2,62,9,3,0,0,0,0,0,1,1
2014120216952,2,1,1,1,25,5,2,0,0,0,0,0,3,1
2014120216963,1,1,2,1,9,2,3,0,0,0,3,0,11,1
2014120216969,2,1,1,1,27,6,3,0,0,0,0,0,3,1
2014120217109,1,1,1,1,54,8,3,0,0,0,0,0,9,3
2014120217150,2,1,1,1,25,5,3,0,0,0,0,0,9,1
2014120217317,1,1,1,1,22,5,3,0,0,0,0,0,9,3
2014120218004,1,1,1,1,74,10,3,0,0,0,0,0,9,3
2014120218004,1,2,2,2,70,10,3,0,0,1,0,0,9,3
2014120218033,1,1,3,2,44,7,3,10,2,0,0,0,0,1
2014120218074,1,1,1,1,29,6,3,0,0,0,0,0,19,1
2014120218227,1,1,1,2,88,11,2,0,0,0,0,0,9,2
2014120218267,1,1,1,1,67,10,3,0,0,0,0,0,9,3
2014120218267,1,2,2,2,52,8,3,0,0,1,0,0,9,3
2014120218297,1,1,2,1,49,8,3,0,0,1,0,0,9,1
2014120218321,1,1,3,2,62,9,3,5,3,0,0,0,0,1
2014120218342,1,1,1,2,30,6,3,0,0,0,0,0,9,1
2014120218603,2,1,1,1,54,8,3,0,0,0,0,0,9,3
2014120218671,2,1,1,1,46,8,3,0,0,0,0,0,1,1
2014120218719,1,1,1,2,45,7,3,0,0,0,0,0,9,1
2014120218736,1,1,1,1,33,6,2,0,0,0,0,0,9,1
2014120218736,1,2,2,1,21,5,3,0,0,1,0,0,9,1
2014120218818,1,1,1,1,36,7,3,0,0,0,0,0,9,-1
2014120218857,1,1,1,1,55,8,3,0,0,0,0,0,5,2
2014120218940,1,1,1,1,60,9,3,0,0,0,0,0,9,2
2014120218996,2,1,1,1,26,6,2,0,0,0,0,0,1,1
2014120219043,1,1,1,1,34,6,3,0,0,0,0,0,1,1
2014120219168,1,1,1,1,25,5,3,0,0,0,0,0,9,3
2014120219355,1,1,3,2,50,8,3,6,9,0,0,0,0,1
2014120219419,2,1,1,1,49,8,3,0,0,0,0,0,1,2
2014120219949,1,1,3,1,29,6,3,1,1,0,0,0,0,1
2014120220123,1,1,1,2,30,6,3,0,0,0,0,0,9,1
2014120220123,2,2,2,2,61,9,3,0,0,1,0,0,9,2
2014120220332,1,1,1,2,80,11,3,0,0,0,0,0,9,1
2014120220619,1,1,1,1,53,8,3,0,0,0,0,0,21,1
2014120220619,1,2,3,1,35,6,2,9,6,0,0,0,0,3
2014120220750,2,1,1,1,80,11,3,0,0,0,0,0,9,2
2014120220750,2,2,2,2,89,11,3,0,0,1,0,0,9,2
2014120220796,1,1,1,2,18,4,3,0,0,0,0,0,9,3
2014120220796,2,2,1,2,45,7,3,0,0,0,0,0,9,2
2014120221040,1,1,3,2,40,7,3,8,1,0,0,0,0,3
2014120221136,1,1,1,1,23,5,3,0,0,0,0,0,9,1
