Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location-Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type
201301RG40431,2,3,0,17,0,8,0,0,0,0,3,1,6,1,8,299,1,1,3,1
201301RG40432,1,9,0,2,0,0,0,0,0,0,2,1,3,2,6,1598,2,-1,1,1
201301RG40432,2,19,0,1,0,0,0,4,0,0,2,1,6,2,-1,2402,2,10,-1,-1
201301RG40433,1,9,0,7,0,8,0,0,0,0,4,1,6,2,6,1229,1,5,2,1
201301RG40433,2,1,0,18,0,8,0,0,0,0,1,1,6,1,4,-1,-1,-1,5,1
201301RG40434,1,9,0,18,0,2,0,0,0,0,1,1,6,2,7,1991,2,10,2,1
201301RG40437,1,9,0,3,0,1,0,0,0,0,2,1,6,2,7,1798,1,6,3,1
201301RG40437,2,9,0,18,0,1,0,0,0,0,1,1,6,2,-1,-1,-1,-1,-1,-1
201301RG40438,1,9,0,17,0,8,0,0,0,0,4,1,6,1,5,1796,1,5,5,1
201301RG40438,2,9,0,5,0,8,0,0,0,0,3,1,6,1,8,1598,1,6,1,1
201301RG40439,1,9,0,18,0,8,0,0,0,0,1,1,6,1,9,1997,2,9,3,1
201301RG40439,2,1,0,7,0,8,0,0,0,0,3,1,6,1,7,-1,-1,-1,-1,-1
201301RG40440,1,9,0,9,0,8,0,0,0,0,4,1,6,1,6,1242,1,6,-1,-1
201301RG40440,2,3,0,18,0,8,0,0,0,0,1,1,6,2,7,124,1,3,3,1
201301RG40441,1,9,0,18,0,0,0,0,0,0,3,1,6,1,6,-1,-1,-1,1,1
201301RG40441,2,20,0,18,0,0,0,0,0,0,3,1,1,1,9,-1,-1,-1,1,1
201301RG40442,1,3,0,18,0,8,0,0,0,0,3,1,6,1,5,124,1,17,3,1
201301RG40442,2,9,0,9,0,8,0,0,0,0,4,1,6,1,10,998,1,6,2,1
201301RG40443,1,3,0,4,0,2,0,0,0,0,1,1,6,1,-1,124,1,2,-1,-1
201301RG40443,2,9,0,4,0,2,0,0,0,0,2,1,6,2,-1,1587,1,11,-1,-1
201301RG40445,1,9,0,18,0,2,5,10,0,0,4,1,6,1,9,1368,1,1,3,1
201301RG40446,1,11,0,2,0,0,0,0,0,0,2,1,1,1,7,6700,2,2,3,1
201301RG40446,2,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,1229,1,-1,-1,-1
201301RG40447,1,9,0,3,0,1,0,0,0,0,2,1,6,1,7,1598,1,7,2,1
201301RG40447,2,9,0,5,0,1,0,0,0,0,1,1,1,2,7,1498,1,6,2,1
201301RG40448,1,9,0,9,0,8,0,0,0,0,4,1,6,1,-1,698,1,8,-1,-1
201301RG40448,2,1,0,18,0,8,0,0,0,0,1,1,6,1,9,-1,-1,-1,5,1
201301RG40449,1,9,0,3,0,1,0,0,0,0,2,1,6,1,-1,1396,1,14,-1,-1
201301RG40449,2,9,0,4,0,1,0,0,0,0,1,1,6,2,-1,2179,2,-1,-1,-1
201301RG40450,1,9,0,18,0,8,0,0,0,0,4,1,6,1,8,-1,-1,-1,-1,-1
201301RG40450,2,9,0,7,0,8,0,0,0,0,1,1,6,2,7,1497,1,7,5,1
201301RG40451,1,9,0,18,0,2,0,0,0,0,1,1,6,2,-1,1582,2,3,3,1
201301RG40453,1,9,0,4,0,0,0,0,0,0,2,1,6,1,8,1796,1,5,1,1
201301RG40453,2,20,0,4,0,0,0,0,0,0,1,2,6,3,-1,-1,-1,-1,-1,-1
201301RG40454,1,1,0,18,0,1,0,0,0,0,2,1,6,2,-1,-1,-1,-1,2,1
201301RG40454,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301RG40455,1,19,0,18,0,8,0,0,0,0,4,1,6,1,6,2198,2,1,7,1
201301RG40455,2,5,0,18,0,8,0,0,0,0,1,1,6,1,6,600,1,7,-1,-1
201301RG40456,1,9,0,9,0,8,0,0,0,0,3,1,6,1,7,-1,-1,-1,3,1
201301RG40456,2,5,0,13,0,8,0,0,0,0,1,1,6,1,7,998,1,1,9,1
201301RG40457,1,8,0,18,0,2,0,0,0,0,4,1,1,1,6,2402,2,8,10,1
201301RG40458,1,8,0,9,0,8,0,0,0,0,1,1,6,1,7,2496,2,17,4,1
201301RG40458,2,1,0,18,0,8,0,0,0,0,4,1,6,1,5,-1,-1,-1,5,1
201301RG40459,1,9,0,7,0,8,0,0,0,0,1,1,6,2,7,1998,1,13,3,1
201301RG40459,2,90,0,18,0,8,0,0,0,0,3,1,6,1,9,-1,-1,-1,2,1
201301RG40461,1,19,0,4,0,1,0,0,0,0,1,1,1,1,5,1995,2,3,-1,-1
201301RG40461,2,9,0,3,0,1,0,0,0,0,2,1,6,1,9,-1,-1,-1,-1,-1
201301RG40461,3,19,0,3,0,1,0,0,0,0,2,1,1,1,8,1896,2,7,8,1
201301RG40463,1,9,0,3,0,0,0,0,0,0,2,1,6,2,8,1896,2,9,-1,-1
201301RG40463,2,19,0,3,0,0,0,0,0,0,2,1,6,1,8,-1,-1,-1,6,1
201301RG40463,3,9,0,18,0,0,0,0,0,0,1,1,6,1,8,1124,1,11,2,1
201301RG40464,1,9,0,9,0,8,0,0,0,0,4,1,6,2,5,1390,1,4,9,1
201301RG40464,2,9,0,18,0,8,0,0,0,0,1,1,6,2,7,998,1,7,1,1
201301RG40465,1,9,0,18,0,1,0,0,0,0,2,1,6,2,6,1598,1,13,6,1
201301RG40465,2,9,0,18,0,1,0,0,0,0,1,1,6,2,-1,1598,1,1,3,1
201301RG40466,1,8,0,9,0,8,0,0,0,0,4,1,1,1,7,-1,-1,-1,9,1
201301RG40466,2,1,0,18,0,8,0,0,0,0,1,1,6,1,8,-1,-1,-1,2,1
201301RG40467,1,9,0,18,0,0,0,0,0,0,4,1,6,1,9,-1,-1,-1,5,1
201301RG40468,1,9,0,7,0,8,0,0,0,0,4,1,6,1,8,1242,1,2,2,1
201301RG40468,2,5,0,18,0,8,0,0,0,0,3,1,6,1,5,-1,-1,-1,4,1
201301RG40469,1,9,0,3,0,1,0,0,0,0,2,1,6,1,-1,1968,2,2,10,1
201301RG40469,2,9,0,5,0,1,0,0,0,0,1,1,6,1,8,1796,1,10,2,1
201301RG40470,1,9,0,18,0,8,0,0,0,0,4,1,6,1,7,1598,1,8,2,1
201301RG40470,2,1,0,18,0,8,0,0,0,0,1,1,6,2,7,-1,-1,-1,5,1
201301RG40471,1,19,0,3,0,0,0,0,0,0,2,1,6,1,7,2198,2,2,4,1
201301RG40471,2,19,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301RG40473,1,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301RG40475,1,9,0,3,0,1,0,0,0,0,2,1,6,1,8,1598,1,-1,9,1
201301RG40475,2,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,954,1,17,-1,-1
201301RG40477,1,19,0,4,0,0,0,0,0,0,1,1,6,1,7,-1,-1,-1,2,1
201301RG40477,2,9,0,4,0,0,0,0,0,0,2,1,6,1,7,2231,2,5,4,1
201301RG40478,1,9,0,18,0,8,0,0,0,0,1,1,6,2,7,-1,-1,-1,4,1
201301RG40479,1,9,0,18,0,0,0,7,0,0,1,1,6,1,6,998,1,11,4,1
201301RG40480,1,9,0,18,0,1,0,0,0,0,3,1,6,1,6,1587,1,10,2,1
201301RG40480,2,9,0,18,0,2,0,0,0,0,3,1,6,2,8,1386,1,7,3,1
201301RG40482,1,9,0,3,0,1,0,0,0,0,2,1,6,1,6,1997,2,9,3,1
201301RG40482,2,19,0,4,0,1,0,0,0,0,1,1,6,1,9,-1,-1,-1,2,1
201301RG40483,1,9,0,18,0,0,0,0,0,0,1,1,6,1,6,1968,2,5,3,1
201301RG40483,2,1,0,12,0,0,0,0,0,0,2,1,6,2,6,-1,-1,-1,-1,-1
201301RG40484,1,9,0,18,0,8,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
201301RG40484,2,9,0,18,0,8,0,0,0,0,3,1,6,1,6,1560,2,4,7,2
201301RG40485,1,9,0,9,0,8,0,0,0,0,4,1,6,1,6,1995,1,8,-1,-1
201301RG40485,2,9,0,18,0,8,0,0,0,0,1,1,6,1,9,999,1,5,-1,-1
201301RG40486,1,5,0,18,0,2,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301RG40487,1,9,0,4,0,8,0,0,0,0,2,1,6,2,6,1997,1,-1,10,1
201301RG40487,2,9,0,4,0,8,0,0,0,0,1,1,6,1,5,1598,1,9,2,1
201301RG40489,1,11,0,3,0,0,0,0,0,0,2,1,1,1,8,5883,2,11,-1,-1
201301RG40489,2,11,0,5,0,0,0,0,0,0,1,1,1,2,9,3900,2,10,2,1
201301RG40490,1,9,0,9,0,8,0,0,0,0,3,1,6,1,5,-1,-1,-1,1,1
201301RG40490,2,3,0,14,0,8,0,0,0,0,1,1,6,1,4,124,1,-1,9,1
201301RG40491,1,9,0,18,0,1,0,0,0,0,1,1,6,1,8,2993,2,3,-1,-1
201301RG40492,1,3,0,18,0,8,0,0,0,0,4,1,6,1,4,-1,-1,-1,3,1
201301RG40492,2,9,0,18,0,8,0,0,0,0,1,1,6,2,6,1796,1,8,5,2
201301RG40493,1,5,0,18,0,0,0,0,0,0,4,1,6,1,8,-1,-1,-1,5,2
201301RG40493,2,9,0,3,0,0,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,-1
201301RG40494,1,19,0,3,0,0,0,0,0,0,2,1,6,1,8,2198,2,1,9,1
201301RG40494,2,9,0,3,0,0,0,0,0,0,2,1,6,1,6,1596,1,6,5,1
201301RG40494,3,19,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301RG40495,1,9,0,18,0,0,0,0,0,0,1,1,6,1,7,2685,2,12,2,1
201301RG40495,2,9,0,3,0,0,0,0,0,0,2,1,6,1,8,1896,2,7,5,1
201301RG40495,3,9,0,3,0,0,0,0,0,0,2,1,6,2,5,1198,1,1,-1,-1
201301RG40496,1,2,0,16,0,8,0,0,0,0,4,1,6,1,5,108,1,-1,2,1
201301RG40496,2,9,0,9,0,8,0,0,0,0,1,1,6,2,9,1388,1,9,4,1
201301RG40500,1,9,0,18,0,8,0,0,0,0,3,1,6,2,8,1598,1,10,2,1
201301RG40500,2,9,0,9,0,8,0,0,0,0,1,1,6,1,-1,1988,2,9,4,2
201301RG40502,1,9,0,3,0,1,0,0,0,0,2,1,6,1,10,-1,-1,-1,-1,-1
201301RG40502,2,9,0,3,0,1,0,0,0,0,2,1,6,1,8,1896,2,8,8,1
201301RG40502,3,9,0,18,0,1,0,0,0,0,1,1,6,3,-1,3498,1,7,-1,-1
201301RG40503,1,11,0,18,0,0,0,0,0,0,0,1,1,1,9,9000,2,4,10,1
201301RG40505,1,2,0,18,0,8,0,0,0,0,0,1,6,1,9,49,1,4,7,1
201301RG40505,2,19,0,18,0,8,0,0,0,0,0,1,6,3,-1,-1,-1,-1,-1,-1
201301RG40506,1,9,0,18,0,1,0,0,0,0,1,1,6,1,6,1388,1,9,2,1
201301RG40507,1,9,0,7,0,8,0,0,0,0,1,1,6,1,8,1497,8,5,3,1
201301RG40507,2,1,0,18,0,8,0,0,0,0,4,1,6,1,7,-1,-1,-1,3,1
201301RG40508,1,9,0,3,0,1,0,0,0,0,4,1,6,2,9,1596,1,4,7,1
201301RG40508,2,1,0,15,0,1,0,0,0,0,1,1,6,1,8,-1,-1,-1,1,1
201301RG40509,1,9,0,5,0,1,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
201301RG40510,1,9,0,3,0,1,0,0,0,0,2,1,6,1,6,-1,-1,-1,4,1
201301RG40510,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,1598,1,1,2,1
201301RG40511,1,9,0,8,0,1,0,0,0,0,2,1,6,1,6,1198,1,4,1,1
201301RG40511,2,9,0,9,0,1,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301RG40512,1,9,0,6,0,0,0,0,0,0,2,1,6,1,9,1910,2,6,10,1
201301RG40512,2,9,0,18,0,0,0,0,0,0,1,1,6,1,5,1199,1,11,-1,-1
201301RG40513,1,1,0,18,0,0,0,0,0,0,3,1,6,1,6,-1,-1,-1,5,1
201301RG40513,2,9,4,13,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
201301RG40514,1,9,0,18,0,8,0,0,0,0,1,1,6,1,7,-1,-1,-1,4,1
201301RG40514,2,1,0,18,0,8,0,0,0,0,4,1,6,1,8,-1,-1,-1,7,1
201301RG40515,1,19,0,18,0,2,0,0,0,0,4,1,6,1,6,1248,2,7,7,2
201301RG40515,2,1,0,18,0,2,0,0,0,0,1,1,6,1,3,-1,-1,-1,1,1
201301RG40516,1,9,0,18,0,0,0,0,0,0,1,2,6,1,6,-1,-1,-1,5,1
201301RG40516,2,9,0,3,0,0,0,0,0,0,2,1,6,2,7,1599,1,12,2,1
201301RG40517,1,9,0,7,0,8,0,0,0,0,1,1,6,1,-1,1390,1,9,-1,-1
201301RG40518,1,9,0,16,0,0,0,0,0,0,1,1,6,1,5,1560,2,-1,3,1
201301RG40518,2,9,0,17,0,0,0,0,0,0,1,2,6,1,7,-1,-1,-1,-1,-1
201301RG40519,1,9,0,18,0,8,0,0,0,0,1,1,6,1,6,1598,1,10,2,1
201301RG40519,2,9,0,18,0,8,0,0,0,0,4,1,6,1,6,2143,2,4,1,1
201301RG40520,1,9,0,18,0,0,0,0,0,0,1,1,6,2,-1,-1,-1,-1,6,1
201301RG40521,1,19,0,1,0,1,0,0,0,0,2,1,6,1,7,-1,-1,-1,2,1
201301RG40522,1,9,0,12,0,0,0,0,0,0,0,1,6,1,7,799,2,3,3,1
201301RG40522,2,3,0,18,0,0,0,0,0,0,0,1,6,1,5,124,1,5,-1,-1
201301RG40524,1,9,0,18,0,8,0,0,0,0,3,1,6,2,7,1598,1,6,7,1
201301RG40524,2,1,0,9,0,8,0,0,0,0,1,1,6,1,8,-1,-1,-1,2,1
201301RG40525,1,9,0,18,0,0,0,0,0,0,1,1,6,2,8,1560,2,2,7,1
201301RG40525,2,9,0,4,0,0,0,0,0,0,2,1,6,2,-1,-1,-1,-1,-1,-1
201301RG40526,1,9,0,4,0,8,0,0,0,0,2,1,6,1,5,998,1,10,3,1
201301RG40526,2,3,0,4,0,8,0,0,0,0,1,1,6,1,7,124,1,7,3,1
201301RG40527,1,9,0,4,0,8,0,0,0,0,2,1,6,2,6,1596,1,11,9,1
201301RG40527,2,19,0,18,0,8,0,0,0,0,1,1,6,1,5,-1,-1,-1,5,1
201301RG40529,1,9,0,4,0,1,0,0,0,0,2,1,6,1,7,1598,1,12,7,1
201301RG40529,2,21,0,4,0,1,0,0,0,0,1,1,6,1,8,-1,-1,-1,5,1
201301RG40530,1,9,0,9,0,8,0,0,0,0,1,1,6,2,5,1798,1,2,4,1
201301RG40530,2,9,0,18,0,8,0,0,0,0,1,1,6,1,-1,1124,1,9,4,1
201301RG40531,1,5,0,18,0,8,0,0,0,0,1,1,6,1,6,644,1,21,2,1
201301RG40531,2,9,0,9,0,8,0,0,0,0,1,1,6,1,7,1997,2,10,10,1
201301RG40532,1,9,0,3,0,1,0,0,0,0,2,1,6,2,7,1998,1,8,2,1
201301RG40532,2,9,0,18,0,1,0,0,0,0,1,1,6,1,5,-1,-1,-1,-1,-1
201301RG40533,1,9,0,17,0,8,0,0,0,0,1,1,6,2,5,1299,1,6,5,1
201301RG40534,1,3,0,4,0,8,0,0,0,0,2,1,6,2,5,-1,-1,-1,1,1
201301RG40534,2,9,0,18,0,8,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301RG40535,1,9,0,7,0,8,0,0,0,0,4,1,6,1,4,1229,1,1,2,1
201301RG40535,2,1,0,17,0,8,0,0,0,0,1,1,6,1,7,-1,-1,-1,4,1
201301RG40536,1,9,0,3,0,1,0,0,0,0,2,1,6,2,7,1598,1,-1,2,1
201301RG40536,2,9,0,18,0,1,0,0,0,0,1,1,6,1,-1,3301,1,14,-1,-1
201301RG40537,1,9,0,18,0,0,0,0,0,0,4,1,6,1,9,1995,2,1,9,2
201301RG40537,2,9,0,18,0,0,0,0,0,0,3,1,6,1,8,1956,2,-1,5,1
201301RG40537,3,3,0,18,0,0,0,0,0,0,3,1,6,1,7,125,1,-1,-1,-1
201301RG40538,1,19,0,9,0,8,0,0,0,0,1,1,6,1,6,2402,2,12,3,1
201301RG40538,2,3,0,18,0,8,0,0,0,0,4,1,6,1,8,125,1,7,2,1
201301RG40539,1,9,0,12,0,8,0,0,0,0,3,1,6,2,4,1149,1,9,7,1
201301RG40539,2,9,0,13,0,8,0,0,0,0,1,1,6,1,6,1149,1,3,-1,-1
201301RG40540,1,9,0,18,0,1,0,0,0,0,3,1,6,1,5,1590,1,12,3,1
201301RG40540,2,9,0,18,0,1,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
201301RG40541,1,9,0,3,0,1,0,0,0,0,2,1,6,1,7,1689,2,14,3,1
201301RG40541,2,9,0,4,0,1,0,0,0,0,1,1,6,1,-1,1598,1,13,-1,-1
201301RG40542,1,9,0,18,0,0,0,10,2,7,1,1,6,2,5,1242,1,4,1,1
201301RG40543,1,5,0,3,0,0,0,0,0,0,3,1,6,1,7,1157,1,13,10,1
201301RG40543,2,9,0,18,0,0,0,0,0,0,4,1,6,1,-1,-1,-1,-1,-1,-1
201301RG40544,1,9,0,18,0,1,0,0,0,0,1,1,6,1,7,2184,2,7,2,1
201301RG40545,1,9,0,17,0,8,0,0,0,0,2,1,6,1,6,1896,2,4,1,1
201301RG40545,2,9,0,17,0,8,0,0,0,0,1,1,6,1,7,1497,8,7,5,1
201301RG40546,1,9,0,5,0,1,0,0,0,0,1,1,6,2,9,1769,1,8,2,1
201301RG40546,2,3,0,3,0,1,0,0,0,0,2,1,6,1,8,124,1,32,4,1
201301RG40547,1,9,0,18,0,0,0,0,0,0,1,1,6,1,5,1242,1,6,5,1
201301RG40547,2,9,0,2,0,0,0,0,0,0,2,1,6,3,-1,998,1,12,-1,-1
201301RG40548,1,9,0,2,0,0,0,0,0,0,3,1,6,1,-1,1995,1,13,-1,-1
201301RG40548,2,1,0,18,0,0,0,0,0,0,1,1,6,1,6,-1,-1,-1,2,1
201301RG40549,1,3,0,18,0,8,0,0,0,0,1,1,6,1,6,-1,-1,-1,2,1
201301RG40549,2,9,0,10,0,8,0,0,0,0,2,1,6,1,6,1396,1,11,3,1
201301RG40550,1,9,0,9,0,8,0,0,0,0,4,1,6,1,5,1896,2,10,2,1
201301RG40550,2,5,0,18,0,8,0,0,0,0,1,1,6,1,8,-1,-1,-1,2,1
201301RG40551,1,9,0,9,0,8,0,0,0,0,1,1,6,1,6,1968,2,8,8,1
201301RG40551,2,9,0,18,0,8,0,0,0,0,1,1,6,1,6,1389,1,18,1,1
201301RG40552,1,3,0,3,0,1,0,0,0,0,2,1,6,1,7,124,1,9,4,1
201301RG40552,2,9,0,5,0,1,0,0,0,0,1,1,6,3,-1,1600,1,7,-1,-1
201301RG40553,1,9,0,7,0,8,0,0,0,0,4,1,6,2,6,1590,1,9,4,1
201301RG40553,2,1,0,15,0,8,0,0,0,0,1,1,6,1,7,-1,-1,-1,5,1
201301RG40554,1,9,0,18,0,8,0,0,0,0,2,1,6,1,7,2231,2,6,2,1
201301RG40554,2,11,0,9,0,8,0,0,0,0,1,1,1,1,8,9400,2,7,2,1
201301RG40555,1,9,0,6,0,0,0,0,0,0,3,1,6,1,7,1995,2,4,3,1
201301RG40555,2,5,0,13,0,0,0,0,0,0,1,1,6,1,9,899,1,19,10,1
201301RG40556,1,19,0,18,0,8,0,0,0,0,1,1,6,1,8,1995,2,1,-1,-1
201301RG40556,2,9,0,9,0,8,0,0,0,0,1,1,6,1,6,2996,1,4,7,1
201301RG40558,1,9,0,4,0,2,0,0,0,0,2,1,6,2,6,1197,1,1,3,1
201301RG40558,2,9,0,18,0,2,0,0,0,0,1,1,6,2,6,1598,1,5,3,1
201301RG40561,1,9,0,18,0,1,0,0,0,0,1,1,6,1,8,2143,2,2,-1,-1
201301RG40561,2,9,0,2,0,1,0,0,0,0,2,1,6,1,6,1242,1,14,1,1
201301RG40562,1,9,0,3,0,0,0,0,0,0,2,1,6,1,8,1956,2,-1,3,1
201301RG40562,2,9,0,18,0,0,0,0,0,0,1,1,6,1,-1,-1,-1,-1,-1,-1
201301RG40563,1,9,0,18,0,8,0,0,0,0,3,1,6,1,-1,-1,-1,-1,-1,-1
201301RG40563,2,9,0,18,0,8,0,0,0,0,3,1,6,2,9,1995,1,8,8,1
201301RG40564,1,9,0,2,0,1,0,0,0,0,2,1,6,1,6,1397,1,6,10,1
201301RG40564,2,3,0,18,0,1,0,0,0,0,1,1,6,1,6,124,1,2,3,1
201301RG40566,1,9,0,18,0,1,0,0,0,0,1,1,6,1,6,2993,2,7,-1,-1
201301RG40566,2,19,0,3,0,1,0,0,0,0,4,1,6,1,6,2143,2,2,-1,-1
201301RG40566,3,9,0,3,0,1,0,0,0,0,3,1,6,2,6,1490,1,5,-1,-1
201301RG40566,4,9,0,3,0,1,0,0,0,0,3,1,6,2,7,1360,1,12,-1,-1
201301RG40567,1,19,0,11,0,0,0,0,0,0,4,1,1,1,6,1998,2,9,2,1
201301RG40567,2,5,0,18,0,0,0,0,0,0,3,1,6,1,8,1290,1,4,-1,-1
201301RG40568,1,9,0,9,0,8,0,0,0,0,1,1,6,1,9,1339,1,7,2,1
201301RG40568,2,3,0,14,0,8,0,0,0,0,4,1,6,1,5,125,1,10,2,1
201301RG40569,1,9,0,3,0,1,0,0,0,0,2,1,6,2,5,1968,2,2,3,1
201301RG40569,2,9,0,3,0,1,0,0,0,0,2,1,6,1,10,-1,-1,-1,3,1
201301RG40569,3,9,0,3,0,1,0,0,0,0,2,1,6,1,6,1795,1,13,7,1
201301RG40569,4,19,0,18,0,1,0,0,0,0,1,1,6,1,4,2198,2,1,3,1
201301RG40570,1,9,0,18,0,0,0,0,0,0,1,1,1,1,7,-1,-1,-1,4,1
201301RG40570,2,9,0,4,0,0,0,0,0,0,2,1,6,1,7,599,1,11,5,1
201301RG40571,1,5,0,18,0,0,0,0,0,0,3,1,6,1,6,749,1,18,7,1
201301RG40571,2,9,0,11,0,0,0,0,0,0,4,1,6,1,6,1368,1,1,4,1
201301RG40572,1,9,0,1,0,0,0,0,0,0,2,1,6,2,10,1400,1,7,2,1
201301RG40574,1,9,0,18,0,8,0,0,0,0,4,1,1,1,8,1796,7,5,4,1
201301RG40574,2,9,0,18,0,8,0,0,0,0,1,1,6,1,7,1968,2,3,2,1
201301RG40575,1,19,0,7,0,8,0,0,0,0,4,1,1,1,6,1998,2,7,10,1
201301RG40575,2,5,0,18,0,8,0,0,0,0,1,1,1,1,7,1130,1,9,6,3
201301RG40576,1,5,0,13,0,2,0,0,0,0,4,1,6,1,9,1261,1,1,4,1
201301RG40576,2,9,0,6,0,2,0,0,0,0,3,1,6,2,6,1798,1,5,-1,-1
201301RG40577,1,11,0,5,0,0,0,0,0,0,4,1,6,3,-1,-1,-1,-1,-1,-1
201301RG40578,1,9,0,18,0,0,0,0,0,0,2,1,6,2,6,-1,-1,-1,4,1
201301RG40578,2,9,0,18,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301RG40579,1,3,0,4,0,1,0,0,0,0,1,1,6,1,5,125,1,3,2,1
201301RG40579,2,9,0,4,0,1,0,0,0,0,2,1,6,3,-1,1956,2,4,-1,-1
201301RG40581,1,11,0,5,0,2,0,0,0,0,0,1,1,1,9,-1,-1,-1,4,1
201301RG40582,1,9,0,18,0,2,0,0,0,0,3,1,6,1,8,1596,1,7,7,1
201301RG40582,2,3,0,18,0,2,0,0,0,0,4,1,6,1,6,198,1,10,4,2
201301RG40583,1,9,0,18,0,1,0,0,0,0,1,1,6,1,7,-1,-1,-1,4,1
201301RG40583,2,9,0,9,0,1,0,0,0,0,2,1,6,1,8,-1,-1,-1,7,1
201301RG40584,1,19,0,9,0,8,0,0,0,0,4,1,6,1,8,2402,2,12,2,1
201301RG40584,2,8,0,18,0,8,0,0,0,0,1,1,1,1,8,1598,1,9,1,1
201301RG40587,1,9,0,16,0,0,0,4,2,10,1,1,6,1,6,1598,1,10,4,1
201301RG40588,1,9,0,7,0,1,0,0,0,0,2,1,3,2,6,1598,1,5,2,1
201301RG40588,2,9,0,7,0,1,0,0,0,0,1,1,2,1,6,998,1,11,2,1
201301RG40590,1,4,0,15,0,8,0,0,0,0,4,1,6,1,6,124,1,-1,8,1
201301RG40590,2,9,0,9,0,8,0,0,0,0,0,1,6,1,10,1798,1,4,5,1
201301RG40592,1,19,0,5,0,1,0,0,0,0,1,1,1,1,5,2198,2,-1,5,1
201301RG40592,2,10,0,3,0,1,0,0,0,0,2,1,1,1,6,-1,-1,-1,8,1
201301RG40594,1,1,0,4,0,1,0,0,7,0,4,1,6,1,8,-1,-1,-1,8,1
201301RG40595,1,3,0,14,0,8,1,0,0,0,4,1,6,1,4,-1,-1,-1,2,1
201301RG40595,2,9,0,18,0,8,0,0,0,0,3,1,6,1,7,1591,1,1,-1,-1
201301RG40597,1,4,0,4,0,0,0,0,0,0,1,1,6,3,-1,-1,-1,-1,-1,-1
201301RG40598,1,8,0,18,0,1,0,0,0,0,1,1,6,1,9,1968,2,9,5,1
201301RG40599,1,5,0,14,0,2,0,0,0,0,1,1,2,1,8,471,1,-1,5,1
201301RG40599,2,9,0,3,0,2,0,0,0,0,3,1,6,1,10,1598,1,8,9,1
201301RG40600,1,11,0,3,0,1,0,0,0,0,0,1,1,1,8,6700,2,2,2,1
201301RG40601,1,9,0,9,0,8,0,0,0,0,3,1,6,2,7,1796,1,11,2,1
201301RG40601,2,2,0,9,0,8,0,0,0,0,1,1,6,1,5,125,1,5,8,1
201301RG40602,1,11,0,18,0,0,0,0,0,0,3,1,1,1,7,6700,2,2,4,1
201301RG40602,2,1,0,18,9,0,0,0,0,0,1,1,6,1,3,-1,-1,-1,-1,-1
201301RG40603,1,9,0,3,0,1,0,0,0,0,2,1,6,2,8,1560,2,2,5,1
201301RG40603,2,9,0,3,0,1,0,0,0,0,2,1,6,2,6,1299,1,9,2,1
201301RG40603,3,9,0,18,0,1,0,0,0,0,1,1,6,2,6,1299,1,6,-1,-1
201301RG40604,1,9,0,8,0,1,0,0,0,0,2,1,6,2,7,1988,1,12,-1,-1
201301RG40604,2,9,0,18,0,1,0,0,0,0,1,1,6,2,-1,1598,1,10,-1,-1
201301RG40605,1,9,0,3,0,0,0,0,0,0,2,1,6,1,10,1560,2,1,5,1
201301RG40605,2,3,0,18,0,0,1,0,0,0,1,1,1,1,5,124,1,3,7,3
201301RG40606,1,9,0,18,0,2,0,0,0,0,1,1,6,1,7,1988,1,15,6,1
201301RG40606,2,9,0,2,0,2,0,0,0,0,2,1,6,2,8,1598,1,4,7,1
201301RG40606,3,9,0,2,0,2,0,0,0,0,2,1,6,1,7,1596,1,5,-1,-1
201301RG40607,1,9,0,18,0,8,0,0,0,0,3,1,6,1,8,1761,1,14,2,1
201301RG40608,1,9,0,18,0,2,0,0,0,0,3,1,6,1,7,-1,-1,-1,2,1
201301RG40609,1,8,0,5,0,0,0,0,0,0,4,1,1,3,-1,-1,-1,-1,-1,-1
